worker_id,external_id,judgments_count,missed_count,golds_count,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate
1,"",0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2301,A39APWH62XBLR9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
32992,A99F7DB1MDLVK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
45139,A12SMSQ6D5227J,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
129409,A1DX8T0U3UTD0R,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
163095,A12IDNPL4WLN6C,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
205866,AUVJOESE3XYF3,5,2,4,,0,0,0,0,amt,USA,MD,Columbia,76.100.1.161,,,,0,,0.5,300
389245,A2RA4A0LLQLGUW,30,1,9,,0,0,0,0,amt,USA,FL,Ormond Beach,184.42.31.208,,,,0,,0.8889,300
471463,A1MHGD46DB5Z7H,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
575578,A1PIF4Q8VFHTET,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
601876,A2W4Z9L90K2OFB,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
812580,A32QYANWMXW8EL,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
945648,A372KQ73N0RZLJ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1006379,A37QW51L039KKQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1050108,AWEQZZGOOBGV3,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1223258,AHLEIW6IVQ98T,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1611840,A6IVYRP8FAIS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1857048,2828094,30,0,9,,0,0,0,0,prodege,USA,NJ,Lakewood,71.172.222.108,,,,0,,1.0,300
1858647,1466052,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1879426,2876688,5,3,4,,0,0,0,0,prodege,CAN,AB,Fort Mcmurray,68.150.96.61,,,,0,,0.25,0
1885091,2461476,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1888327,2946980,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1908955,1975141,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1951643,1387863,5,3,4,,0,0,0,0,prodege,USA,IL,Pontiac,173.24.66.31,,,,0,,0.25,300
1952511,A20889Q8KOZ7R5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2125761,A1N85Z16PHTLQM,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2163223,A3T41X2IJOV0SU,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2171201,A1VTKPIKK5OT2D,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2189867,A1NP3XGUAKE96X,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2253549,3174334,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2327897,A2WLBR9LYCTC12,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2338501,A13I3XYNN03ADU,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2374617,3229310,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2429663,A1K9WP8Q74E9G2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2512865,A2WVOZ0Z7WLLZ4,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2520483,A2D84PVQ0W48QR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2538693,ATHS9GUME1XCA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2621825,A1SI0UTGDETZCR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2674401,A3J2CI4J5V3MLP,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2676315,A21U1H8VWTQL1I,5,2,4,,0,0,0,0,amt,USA,VA,Lynchburg,108.57.82.100,,,,0,,0.5,0
2928016,2791210,5,0,4,,0,0,0,0,prodege,CAN,AB,Edmonton,174.3.165.145,,,,0,,1.0,0
3045698,3487032,70,1,17,,0,0,0,0,prodege,USA,MA,Boston,71.162.100.246,,,,0,,0.9412,300
3109700,3514836,8,0,5,,0,0,0,0,prodege,CAN,ON,Markham,174.112.178.145,,,,0,,1.0,240
3138290,3526189,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3216694,3524909,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3420179,3606346,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3586978,3659992,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3663077,3679144,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3721398,A1KDVTHUDUYA93,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3760711,Jeanie,0,0,0,,0,0,0,0,cbf,,,,,,,,0,,1.0,0
3924685,A3EJ44J2ZNRMDA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3975583,A816HJI9ZUWCA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
4083217,422664,5,3,4,,0,0,0,0,prodege,GBR,"","",151.226.218.47,,,,0,,0.25,300
4748204,4018165,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4767509,4008181,5,4,4,,0,0,0,0,prodege,USA,CA,Concord,99.119.70.53,,,,0,,0.0,0
4924801,4042780,8,0,5,,0,0,0,0,prodege,CAN,NB,Miramichi,47.54.82.206,,,,0,,1.0,300
4963324,A2Y7OVN2GP3M2F,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5008095,A9IGTAK087DB9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5111334,A1SQ36AGJU5MX5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5115788,451082,10,0,5,,0,0,0,0,prodege,CAN,ON,Toronto,99.231.254.23,,,,0,,1.0,300
5591993,A3H0ZTPZWVJO66,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5717027,A3VZ6UFGF4F00,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5762957,1703492,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5921708,peep,0,0,0,,0,0,0,0,zoombucks,,,,,,,,0,,1.0,0
6459565,1738274,15,1,6,,0,0,0,0,fusioncash,USA,MO,Saint Joseph,24.121.148.115,,,,0,,0.8333,300
6482098,A2O040KR3U0LY2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6483111,A3FXFPGHSJZG0O,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6642648,4174057,30,1,9,,0,0,0,0,prodege,USA,NY,Shirley,69.114.55.50,,,,0,,0.8889,300
6748919,A2GHZI45J9CN9R,5,2,4,,0,0,0,0,amt,USA,NY,Oswego,129.3.139.187,,,,0,,0.5,300
6960894,mdbb2121,0,0,0,,0,0,0,0,cbf,,,,,,,,0,,1.0,0
7016073,jrny11,5,3,4,,0,0,0,0,zoombucks,USA,NY,New York,108.21.10.224,,,,0,,0.25,0
7266186,A18TXM6GMU1411,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7385617,Rockman54,0,0,0,,0,0,0,0,zoombucks,,,,,,,,0,,1.0,0
7393225,3720424,10,2,5,,0,0,0,0,prodege,CAN,ON,Toronto,67.70.38.181,,,,0,,0.6,300
7786759,4964027,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7969034,5013724,50,3,13,,0,0,0,0,prodege,USA,CA,Culver City,72.37.171.84,,,,0,,0.7692,300
8213753,5043598,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
8393877,5113917,15,0,6,,0,0,0,0,prodege,CAN,NB,Dieppe,156.34.19.153,,,,0,,1.0,300
8551881,A3UN31HVKNI1EB,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8571420,5160648,15,3,6,,0,0,0,0,prodege,USA,SC,Columbia,71.68.239.162,,,,0,,0.5,600
8655445,AKEC1SBY25QNQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8797329,A347YRKH6ZFDYD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8838603,shannonying,0,0,0,,0,0,0,0,zoombucks,,,,,,,,0,,1.0,0
9119364,AGCPPPNBTX70U,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9199253,5322539,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
9214636,ATIGCUKIPNWG0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9446062,AVZ76FUE8VET9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9526214,A24LUXW1DB1QI5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9666339,A2WGW5Y3ZFBDEC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9702908,5449156,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
9847443,A1MKYMYY34DZIO,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9919916,A15NH461BKAYCX,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9921933,A3EYWJCIO1MG9W,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9935595,A2XC6HDW19I1QF,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10172235,A3ATYUPQYD15TK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10290686,A3HGTZZ4EXF68V,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10432759,A1T5ICVUJ9RP8H,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10649946,A3STFSPT5WKGRE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10845465,5799072,90,1,21,,0,0,0,0,prodege,CAN,AB,Edmonton,50.93.114.136,,,,0,,0.9524,300
11285364,FDF7694E5300684E24750D543524A854,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11691050,ASZQ2CRRIIYIT,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
11782047,ALVNMQMD3Q3ZE,30,3,9,,0,0,0,0,amt,USA,MD,Montgomery Village,69.143.193.149,,,,0,,0.6667,300
11882318,A1Z2SSVTB24QOY,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
11916504,A34ZHROFSVEF6V,5,2,4,,0,0,0,0,amt,USA,CO,Fort Collins,24.9.93.46,,,,0,,0.5,0
11917576,AONJLTBODD2WN,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12106785,AWAC8RD1XQG1G,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12139920,6050456,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12216754,5798754,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12252134,A1ZR1PU7XO1Y4D,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12346204,A3HB9PPUZU565U,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12372640,6088140,35,1,10,,0,0,0,0,prodege,USA,AL,Guin,75.121.63.109,,,,0,,0.9,300
12531552,A2PXJTMWGUE5DC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12614235,A199L10UNISQU0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12945556,6206655,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13038918,jennygunnoe,5,0,4,,0,0,0,0,instagc,USA,WV,Elkview,50.121.204.159,,,,0,,1.0,300
13168176,A2BRYWJD6T00BE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13229514,5640729,40,2,11,,0,0,0,0,prodege,CAN,ON,Scarborough,173.32.219.41,,,,0,,0.8182,420
13385429,A2T2YWGEGB6DKV,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13389770,5216195,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13391452,4139396,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13555690,A3G7851SKTCY1E,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13588664,Wingsmagee,0,0,0,,0,0,0,0,getpaid,,,,,,,,0,,1.0,0
13866653,davkelmcc,35,4,10,,0,0,0,0,instagc,USA,PA,Corry,76.188.152.35,,,,0,,0.6,263
14022831,6508661,25,2,8,,0,0,0,0,prodege,CAN,ON,Scarborough,99.244.202.89,,,,0,,0.75,300
14309956,A172A0YPIFF0X,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14390582,6618793,20,2,7,,0,0,0,0,prodege,CAN,AB,Calgary,184.64.129.136,,,,0,,0.7143,300
14392456,767283,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14457884,6606056,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14463106,JeffJames,5,4,4,,0,0,0,0,instagc,USA,NY,Jordan,24.59.108.89,,,,0,,0.0,0
14507518,27,125,0,28,,0,0,0,0,getpaidto,USA,FL,Port Richey,68.200.93.250,,,,0,,1.0,500
14518852,A15BQKULOEUZC8,5,3,4,,0,0,0,0,amt,USA,OR,Portland,67.136.6.74,,,,0,,0.25,300
14574191,A20Z9ZD9R349ZQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14691809,A264NN7JBX4UDQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14941596,dezzy151,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
14993120,kathy79,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15041845,1433,50,0,13,,0,0,0,0,golddiggergpt,USA,FL,Sebring,68.56.188.42,,,,0,,1.0,300
15166903,johnj,25,2,8,,0,0,0,0,instagc,USA,MI,Lansing,108.88.166.224,,,,0,,0.75,300
15188841,A7TP8TTJ88Y0R,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15223381,A33SMNMTMIOJ6T,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15287417,6862774,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
15383960,A1WEG1RNWYLY66,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15411719,pamela,15,3,6,,0,0,0,0,instagc,USA,OK,Webbers Falls,64.111.236.151,,,,0,,0.5,450
15414097,JNall,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15488357,3A14AFB6D10773D0044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
15516596,A39ZZBBPXXTBYN,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15594984,A19ZT0TQPFA2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15595583,ABMM7PTIH9EZY,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15667962,A90QPQO48C6RX,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15674198,lilhn,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15704583,2584914,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
15794874,A2YTOX7SEDJ1TC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15904260,7033805,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16055808,ABD2DC7LYKQG1,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16169863,7105386,100,2,23,,0,0,0,0,prodege,CAN,ON,Toronto,174.118.50.193,,,,0,,0.913,333
16378241,AQ36OBO2GRA00,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16492250,A1W7NEHKLKU0P,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16513451,7202676,15,2,6,,0,0,0,0,prodege,USA,SC,Lexington,71.76.18.150,,,,0,,0.6667,300
16557328,7219991,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16579577,pinkpearl,80,0,19,,0,0,0,0,instagc,USA,TX,Garland,108.69.194.105,,,,0,,1.0,282
16587768,3B9481C8437FE476EB7DB257F56C6F38,0,0,0,,0,0,0,0,callmemoney,,,,,,,,0,,1.0,0
16623891,7230556,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16635612,A1EWQ6YCM8CO0E,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16636058,jMarch33,15,1,6,,0,0,0,0,instagc,USA,CA,Elk Grove,50.126.133.135,,,,0,,0.8333,300
16671174,AH0M5S28750VC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16735946,AC8E7EC77BFAA49A0722EBD04C86E00A,0,0,0,,0,0,0,0,callmemoney,,,,,,,,0,,1.0,0
16738260,6012312,50,3,13,,0,0,0,0,prodege,USA,NJ,Hoboken,67.85.153.76,,,,0,,0.7692,300
16809185,7301497,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16845335,A10GZ0SWBZIRBK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16963784,1988725,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17051075,AGQOUDGB4N87B,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17092162,A9Z40F1AYXZQT,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17100190,2619270,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
17143804,ABQES53HKWCT6,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17155466,A1NO4LG6KGOGFD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17226419,7450143,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17242105,1575590,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
17255306,7460792,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17293246,A3UX6ETXQOCG65,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17395530,swapna111,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17433423,20513,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
17453367,AC1ZUVOEWWZ3H,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17468827,A11N2H7QSSS8VU,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17475282,x6y7z8b4,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17553368,7572905,35,0,10,,0,0,0,0,prodege,CAN,ON,Toronto,70.31.21.54,,,,0,,1.0,300
17659689,kdchandler89,5,0,4,,0,0,0,0,instagc,USA,TN,Nashville,98.211.42.232,,,,0,,1.0,0
17705043,7636516,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17714757,2634418,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
17759145,A1IYWH1HSWTQG1,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17760717,Fatima345,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17763072,7677784,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17789722,A3MEKGGEOLPAOQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17808794,A1MO07YOP3THQ2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17831338,A2085U92JXPZZR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17833657,A1NY7OXPFMJB6B,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17834477,A15C96Z8TZEV6D,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17851268,2641047,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
17854683,244248,10,0,5,,0,0,0,0,prodege,USA,MD,Crofton,68.49.64.36,,,,0,,1.0,300
17873075,7713772,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17874473,7711263,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17893451,AC2R7AC4M5MG2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17894054,2642451,5,0,4,,0,0,0,0,fusioncash,USA,CA,Monterey,24.130.76.165,,,,0,,1.0,300
17911072,A3QXS3HZUA974I,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17912289,7658495,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17913164,A143JH6WH9UZVK,10,0,5,,0,0,0,0,amt,USA,LA,New Orleans,64.28.62.74,,,,0,,1.0,300
17916990,A28O5GBH5NU4Z5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17935836,35248,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
17952456,7759801,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17955015,7758221,30,4,9,,0,0,0,0,prodege,CAN,ON,Fort Frances,70.76.97.39,,,,0,,0.5556,375
17964709,A1G6ZPB30M8EN1,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17965629,7764186,40,1,11,,0,0,0,0,prodege,CAN,ON,Mississauga,70.26.99.205,,,,0,,0.9091,300
17970257,7765021,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17970276,A32A0Y23P1W3YV,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17973197,7767914,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17973311,46546,0,0,0,,0,0,0,0,dealbarbiepays,,,,,,,,0,,1.0,0
17973478,7768287,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17974066,A2T5CY4YO4VHW5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17991408,A19GWTBNQY1FQZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17992656,7776428,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17994421,7775247,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18001860,36728,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
18005118,naneeah,0,0,0,,0,0,0,0,zoombucks,,,,,,,,0,,1.0,0
18007536,36853,64,2,16,,0,0,0,0,bitcoinget,USA,TN,White Bluff,98.193.252.87,,,,0,,0.875,300
18008458,13696,0,0,0,,0,0,0,0,eup_slw,,,,,,,,0,,1.0,0
18014541,7785432,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18018314,7786232,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18018848,37364,5,1,4,,0,0,0,0,bitcoinget,CAN,ON,Kitchener,173.33.36.48,,,,0,,0.75,300
18019885,37403,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
18022517,7787417,5,2,4,,0,0,0,0,prodege,USA,CA,Redding,75.140.125.142,,,,0,,0.5,0
18029299,5814778,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030052,5282,10,3,5,,0,0,0,0,pforads,USA,AR,West Memphis,76.107.112.66,,,,0,,0.4,300
18030107,678B8A69093FDDB19A73A62CF65308F6,15,0,6,,0,0,0,0,callmemoney,GBR,"","",94.229.65.24,,,,0,,1.0,300
18030117,9347,0,0,0,,0,0,0,0,clicksfx,,,,,,,,0,,1.0,0
18030182,64252213EE1F6D533C73C2D0BD6E93A2,25,0,8,,0,0,0,0,callmemoney,GBR,"","",94.76.201.77,,,,0,,1.0,300
18030227,7791637,15,1,6,,0,0,0,0,prodege,USA,MA,Lynn,173.76.102.81,,,,0,,0.8333,300
18030245,5285,0,0,0,,0,0,0,0,pforads,,,,,,,,0,,1.0,0
18030246,5286,0,0,0,,0,0,0,0,pforads,,,,,,,,0,,1.0,0
18030262,7790088,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030323,7776254,20,1,7,,0,0,0,0,prodege,CAN,BC,Vancouver,24.84.238.102,,,,0,,0.8571,300
18030362,4714287,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030369,tedrickrucker,5,3,4,,0,0,0,0,mycashtasks,USA,LA,Baton Rouge,68.11.157.211,,,,0,,0.25,300
18030379,7791661,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030395,7539561,5,3,4,,0,0,0,0,prodege,CAN,ON,Saint Catharines,216.121.230.52,,,,0,,0.25,0
18030502,5290,0,0,0,,0,0,0,0,pforads,,,,,,,,0,,1.0,0
18030552,5294,0,0,0,,0,0,0,0,pforads,,,,,,,,0,,1.0,0
18030598,5298,5,3,4,,0,0,0,0,pforads,USA,TX,Keller,173.71.63.140,,,,0,,0.25,0
18030662,7780746,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030713,7791876,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030728,7784902,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030750,7638730,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030859,7791842,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030890,7792026,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18030894,7790511,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18131306,A3CBIYMADY9VJP,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
18138738,A2PSFE934KC4MQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
18169184,ABCT97N442IZ2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
